user_id,station_id,ts,clicks_1h,clicks_24h,purchases_7d,y
483,49,2025-01-03T23:12:00,2,0,2,0
331,34,2025-01-05T17:18:00,1,9,1,0
216,38,2025-01-24T20:14:00,1,3,1,0
324,20,2025-01-24T14:53:00,0,8,1,0
426,50,2025-01-08T13:59:00,2,7,0,1
348,37,2025-01-14T01:13:00,1,6,2,1
78,36,2025-01-01T08:57:00,1,9,3,1
288,13,2025-01-20T10:33:00,3,10,0,1
418,29,2025-01-26T02:46:00,0,1,0,0
411,9,2025-01-21T21:48:00,0,5,0,0
449,42,2025-01-16T10:26:00,0,1,0,0
219,24,2025-01-22T22:17:00,1,10,0,1
455,27,2025-01-19T18:00:00,3,7,1,0
214,50,2025-01-05T05:31:00,3,6,0,1
366,32,2025-01-25T04:58:00,1,7,0,0
212,5,2025-01-25T17:09:00,6,9,0,1
160,35,2025-01-27T01:45:00,3,6,0,1
67,18,2025-01-13T11:36:00,1,7,1,0
80,8,2025-01-23T03:37:00,2,5,0,1
468,5,2025-01-19T10:40:00,2,2,2,1
392,11,2025-01-28T03:27:00,1,8,1,0
16,20,2025-01-11T01:36:00,1,6,1,0
481,1,2025-01-24T15:47:00,1,3,1,0
437,7,2025-01-29T07:26:00,3,5,2,0
383,33,2025-01-10T18:04:00,1,4,1,1
86,44,2025-01-22T18:24:00,2,3,1,1
482,26,2025-01-18T07:56:00,0,5,0,1
77,36,2025-01-04T13:48:00,4,8,0,0
402,22,2025-01-19T06:40:00,5,12,2,1
321,49,2025-01-14T06:02:00,3,10,1,1
195,8,2025-01-19T21:40:00,4,5,1,1
41,29,2025-01-18T13:23:00,0,8,1,1
308,30,2025-01-28T04:17:00,2,7,1,0
419,25,2025-01-29T12:59:00,3,7,0,1
403,2,2025-01-18T19:58:00,0,4,2,1
121,34,2025-01-26T04:58:00,3,11,0,0
205,25,2025-01-03T14:48:00,0,3,2,1
239,49,2025-01-15T21:46:00,1,5,2,1
115,20,2025-01-25T07:00:00,0,5,2,1
289,16,2025-01-21T19:43:00,0,1,1,1
451,2,2025-01-28T16:04:00,0,3,1,1
44,13,2025-01-13T20:01:00,5,9,0,1
16,3,2025-01-22T23:19:00,2,9,1,0
68,16,2025-01-03T22:41:00,0,6,0,0
102,29,2025-01-04T16:30:00,0,2,1,1
205,32,2025-01-22T01:27:00,0,5,0,0
355,42,2025-01-10T12:20:00,1,1,2,1
112,30,2025-01-04T22:54:00,0,3,0,0
415,9,2025-01-02T16:53:00,2,4,0,1
361,40,2025-01-13T23:27:00,3,6,2,1
302,29,2025-01-19T16:55:00,0,1,1,1
393,35,2025-01-25T00:58:00,0,6,1,0
266,50,2025-01-23T03:07:00,0,4,3,0
277,45,2025-01-12T05:26:00,1,6,0,0
352,19,2025-01-14T13:52:00,1,8,0,1
140,22,2025-01-08T04:27:00,0,5,1,0
333,11,2025-01-26T08:19:00,0,6,0,0
126,40,2025-01-06T23:20:00,3,6,2,1
287,2,2025-01-11T17:27:00,1,9,0,0
10,36,2025-01-31T00:20:00,0,2,0,0
184,2,2025-01-06T04:07:00,3,12,0,0
89,21,2025-01-19T06:00:00,4,8,0,0
355,50,2025-01-15T04:34:00,2,1,1,0
399,31,2025-01-04T09:14:00,0,4,0,0
271,27,2025-01-04T12:27:00,0,6,1,1
274,8,2025-01-12T08:05:00,3,8,0,0
420,40,2025-01-24T19:17:00,1,6,0,0
142,37,2025-01-23T11:23:00,0,6,1,0
412,16,2025-01-13T00:23:00,4,8,0,0
195,11,2025-01-03T12:51:00,4,6,1,0
316,16,2025-01-12T22:09:00,3,7,1,0
84,2,2025-01-17T12:08:00,2,9,2,1
219,40,2025-01-20T09:24:00,1,5,1,1
46,21,2025-01-07T09:18:00,2,6,0,0
327,30,2025-01-16T05:13:00,0,4,1,0
500,6,2025-01-30T23:46:00,2,3,1,0
381,13,2025-01-12T07:47:00,2,12,0,1
80,2,2025-01-05T14:19:00,0,4,0,1
213,46,2025-01-09T07:25:00,4,5,2,1
213,19,2025-01-04T07:21:00,2,7,0,0
250,16,2025-01-09T13:15:00,0,2,1,0
190,45,2025-01-17T19:24:00,1,10,2,1
390,49,2025-01-25T23:37:00,0,13,0,1
346,4,2025-01-04T19:09:00,5,4,1,0
262,39,2025-01-06T13:05:00,4,6,2,0
418,41,2025-01-13T06:20:00,2,4,0,1
273,43,2025-01-20T13:50:00,2,2,0,1
389,16,2025-01-24T09:32:00,1,10,1,0
392,17,2025-01-03T07:22:00,0,5,2,1
192,45,2025-01-25T17:06:00,2,5,0,1
162,50,2025-01-13T14:17:00,0,6,1,1
322,42,2025-01-20T22:30:00,4,11,1,0
112,41,2025-01-21T08:11:00,2,8,1,0
194,20,2025-01-11T16:55:00,4,8,0,1
281,2,2025-01-15T21:58:00,1,6,0,0
387,14,2025-01-06T05:22:00,0,1,2,0
8,22,2025-01-09T22:22:00,0,2,1,0
324,14,2025-01-09T19:21:00,1,4,0,1
187,50,2025-01-18T01:36:00,0,0,0,0
259,20,2025-01-28T23:00:00,0,5,0,1
113,15,2025-01-28T09:07:00,2,10,0,0
180,6,2025-01-25T21:16:00,0,4,0,0
403,34,2025-01-02T00:31:00,0,1,0,0
125,39,2025-01-21T14:49:00,1,5,1,0
417,24,2025-01-30T01:23:00,0,0,0,0
326,45,2025-01-02T03:21:00,3,3,0,0
348,48,2025-01-18T11:59:00,1,5,1,1
274,41,2025-01-24T10:24:00,0,6,1,0
446,3,2025-01-07T08:21:00,3,8,3,1
205,38,2025-01-03T11:19:00,6,5,1,1
133,35,2025-01-12T18:35:00,0,5,0,0
407,17,2025-01-13T13:43:00,4,9,0,1
278,42,2025-01-29T17:43:00,1,5,1,1
204,32,2025-01-09T12:23:00,0,0,1,0
130,9,2025-01-21T01:33:00,4,11,2,1
248,5,2025-01-02T15:53:00,0,5,0,1
70,45,2025-01-02T11:14:00,1,5,0,0
6,42,2025-01-01T13:38:00,3,9,0,1
170,11,2025-01-27T05:12:00,2,6,1,0
197,25,2025-01-13T12:30:00,2,7,0,1
439,43,2025-01-12T00:50:00,3,9,1,1
429,48,2025-01-12T19:23:00,4,8,1,1
221,30,2025-01-30T15:18:00,2,13,0,1
131,8,2025-01-26T01:31:00,2,7,1,1
132,31,2025-01-29T13:55:00,3,2,0,0
234,4,2025-01-17T00:39:00,2,4,0,0
277,41,2025-01-18T04:32:00,0,5,0,0
116,26,2025-01-29T22:24:00,0,6,0,0
394,32,2025-01-28T18:51:00,5,9,2,1
317,38,2025-01-29T19:33:00,2,12,0,0
206,21,2025-01-08T17:12:00,2,7,1,1
136,14,2025-01-02T11:05:00,1,11,1,0
2,2,2025-01-08T08:06:00,0,8,0,1
416,46,2025-01-29T08:54:00,0,5,0,0
72,22,2025-01-05T00:06:00,5,13,2,1
99,23,2025-01-24T09:43:00,3,10,3,0
351,16,2025-01-02T15:52:00,0,3,1,0
478,41,2025-01-30T08:34:00,6,11,0,0
55,11,2025-01-18T01:13:00,0,4,0,0
164,44,2025-01-22T11:16:00,2,6,1,0
265,7,2025-01-01T08:51:00,0,2,2,0
213,28,2025-01-11T22:28:00,2,6,0,1
424,42,2025-01-21T21:16:00,2,7,1,0
270,42,2025-01-21T01:06:00,1,15,1,0
121,23,2025-01-28T22:52:00,3,5,0,0
96,22,2025-01-09T04:18:00,1,8,0,0
356,32,2025-01-23T06:53:00,2,5,1,0
462,25,2025-01-02T21:08:00,2,8,0,0
425,2,2025-01-05T21:03:00,1,10,1,0
32,44,2025-01-21T08:28:00,3,2,0,1
313,25,2025-01-30T01:24:00,1,4,1,0
78,22,2025-01-28T05:32:00,0,7,0,1
362,23,2025-01-29T22:58:00,2,5,1,1
65,49,2025-01-27T17:08:00,0,0,1,0
392,33,2025-01-05T07:07:00,0,9,0,0
466,13,2025-01-02T13:10:00,4,8,3,1
111,17,2025-01-10T10:29:00,1,9,0,0
355,34,2025-01-24T00:47:00,0,6,1,0
75,19,2025-01-13T04:37:00,3,9,0,0
382,19,2025-01-12T07:41:00,4,9,0,0
72,26,2025-01-25T09:00:00,2,9,0,0
89,38,2025-01-16T14:33:00,4,11,0,0
179,17,2025-01-25T06:45:00,2,4,0,1
442,12,2025-01-16T16:46:00,0,4,1,0
202,26,2025-01-11T11:30:00,1,8,1,0
130,17,2025-01-22T14:45:00,0,7,1,0
313,26,2025-01-24T19:39:00,3,1,2,1
190,5,2025-01-22T07:56:00,3,9,0,0
134,42,2025-01-22T00:11:00,4,9,0,1
453,29,2025-01-13T03:47:00,0,0,2,0
274,30,2025-01-24T21:25:00,1,8,0,0
24,32,2025-01-25T17:12:00,2,5,0,0
448,9,2025-01-12T23:45:00,0,6,2,0
199,1,2025-01-09T22:26:00,4,5,0,0
181,20,2025-01-19T20:58:00,3,9,2,1
17,42,2025-01-05T21:01:00,1,11,1,0
455,6,2025-01-29T23:25:00,3,11,1,0
267,17,2025-01-14T03:43:00,0,2,1,0
38,9,2025-01-21T11:15:00,5,9,1,1
174,13,2025-01-28T17:04:00,4,9,0,0
466,17,2025-01-01T23:18:00,2,6,1,0
388,35,2025-01-28T10:00:00,1,4,0,0
50,39,2025-01-29T10:42:00,2,4,0,0
126,30,2025-01-20T11:36:00,1,7,0,1
67,34,2025-01-01T23:34:00,3,7,1,1
212,3,2025-01-01T22:36:00,0,4,0,1
270,50,2025-01-26T10:36:00,1,5,1,0
234,35,2025-01-08T07:57:00,0,4,0,1
371,42,2025-01-29T20:58:00,4,14,1,1
440,35,2025-01-04T04:17:00,3,6,0,0
363,38,2025-01-22T14:30:00,0,7,1,1
436,45,2025-01-04T10:00:00,8,11,1,0
459,9,2025-01-22T00:15:00,1,1,1,1
435,10,2025-01-26T18:08:00,0,6,1,0
361,25,2025-01-10T10:42:00,0,3,0,0
138,40,2025-01-16T01:40:00,1,7,0,0
482,16,2025-01-17T16:37:00,0,7,0,1
264,42,2025-01-11T09:27:00,1,10,0,1
223,6,2025-01-28T15:13:00,3,8,1,1
358,41,2025-01-08T03:23:00,1,5,0,0
405,44,2025-01-29T01:58:00,1,9,0,1
22,12,2025-01-22T11:01:00,0,1,0,1
169,17,2025-01-25T23:21:00,2,7,3,1
83,33,2025-01-14T01:21:00,0,8,0,0
22,3,2025-01-27T13:29:00,3,5,0,0
178,48,2025-01-25T21:53:00,5,2,0,1
29,36,2025-01-30T08:34:00,1,3,1,0
147,14,2025-01-31T06:16:00,1,3,0,0
66,22,2025-01-16T23:34:00,6,10,1,0
13,45,2025-01-26T05:43:00,1,11,0,1
335,36,2025-01-06T09:28:00,2,8,1,1
318,42,2025-01-14T07:46:00,2,2,3,1
293,45,2025-01-03T03:27:00,0,7,1,1
218,4,2025-01-29T14:50:00,5,7,0,1
148,35,2025-01-23T03:25:00,0,5,1,1
352,35,2025-01-11T00:14:00,1,7,0,0
440,44,2025-01-03T22:01:00,4,10,0,1
322,50,2025-01-04T23:55:00,0,4,1,0
81,13,2025-01-02T00:49:00,0,10,0,1
398,28,2025-01-26T14:29:00,2,2,2,0
491,29,2025-01-17T17:07:00,1,3,0,1
197,35,2025-01-17T17:18:00,6,12,1,0
245,34,2025-01-08T23:17:00,1,3,2,1
27,4,2025-01-09T07:58:00,1,7,0,1
147,29,2025-01-29T15:04:00,0,4,0,1
148,30,2025-01-01T14:36:00,1,7,0,0
382,25,2025-01-10T23:34:00,2,3,0,0
437,5,2025-01-25T02:47:00,3,9,1,1
448,24,2025-01-31T03:23:00,0,3,0,0
53,43,2025-01-10T00:34:00,2,13,1,0
236,30,2025-01-05T07:09:00,2,7,2,1
402,30,2025-01-14T17:41:00,3,7,1,0
2,38,2025-01-24T23:43:00,1,7,1,0
294,50,2025-01-13T16:20:00,0,7,1,0
200,45,2025-01-24T20:27:00,0,4,0,0
47,45,2025-01-25T07:01:00,0,0,0,1
346,4,2025-01-25T21:27:00,1,7,0,1
35,45,2025-01-21T16:16:00,3,3,0,1
340,5,2025-01-07T10:32:00,2,6,0,1
72,41,2025-01-25T12:33:00,2,4,0,0
483,29,2025-01-20T14:31:00,0,3,1,1
265,6,2025-01-11T16:06:00,4,9,0,0
356,45,2025-01-12T08:04:00,0,10,2,0
134,21,2025-01-27T20:47:00,1,4,1,1
384,12,2025-01-14T11:38:00,0,9,1,1
92,45,2025-01-22T12:09:00,1,8,2,1
264,27,2025-01-10T11:43:00,4,12,1,1
463,3,2025-01-07T05:40:00,1,5,1,0
249,25,2025-01-11T21:51:00,2,4,1,1
333,48,2025-01-18T09:59:00,3,7,0,1
207,41,2025-01-09T11:45:00,0,2,1,1
78,7,2025-01-17T17:12:00,1,0,0,0
485,23,2025-01-05T16:06:00,0,5,0,0
135,47,2025-01-31T07:55:00,1,8,0,0
421,47,2025-01-12T12:29:00,0,8,1,1
164,47,2025-01-17T17:25:00,3,1,1,1
60,15,2025-01-29T05:20:00,3,8,0,1
187,41,2025-01-08T20:21:00,2,7,0,1
407,43,2025-01-11T14:16:00,2,9,0,1
285,5,2025-01-25T06:19:00,2,3,2,0
153,34,2025-01-19T01:29:00,1,5,2,0
492,14,2025-01-10T13:07:00,2,6,0,1
323,25,2025-01-01T09:03:00,0,3,0,0
14,7,2025-01-22T00:57:00,2,6,0,1
166,34,2025-01-28T10:10:00,2,2,0,0
478,26,2025-01-28T05:15:00,0,5,0,1
149,12,2025-01-03T06:01:00,1,6,0,0
445,3,2025-01-20T21:13:00,3,5,1,1
389,16,2025-01-16T19:14:00,0,2,1,0
368,10,2025-01-03T13:58:00,3,7,0,1
81,36,2025-01-20T01:05:00,0,0,1,0
68,41,2025-01-14T10:05:00,3,6,1,1
148,16,2025-01-02T08:25:00,3,11,1,1
98,9,2025-01-21T16:53:00,0,4,0,0
121,22,2025-01-04T03:02:00,0,0,0,0
118,49,2025-01-08T16:43:00,0,0,2,0
95,38,2025-01-14T02:34:00,4,6,0,0
147,4,2025-01-25T18:56:00,2,0,0,0
186,14,2025-01-18T10:39:00,3,9,0,1
306,4,2025-01-19T04:17:00,2,13,0,0
466,8,2025-01-16T13:12:00,0,7,1,0
469,50,2025-01-10T08:03:00,0,6,0,1
293,31,2025-01-21T20:02:00,2,5,0,0
485,33,2025-01-08T10:36:00,3,9,0,0
485,34,2025-01-11T11:40:00,3,12,2,0
91,47,2025-01-08T18:24:00,2,10,1,0
395,38,2025-01-14T14:08:00,5,7,2,1
143,20,2025-01-04T17:16:00,2,9,1,1
416,24,2025-01-18T23:39:00,1,6,0,0
362,15,2025-01-30T15:32:00,1,7,2,0
97,13,2025-01-30T14:01:00,3,7,0,1
420,47,2025-01-11T23:54:00,2,10,0,1
320,6,2025-01-29T01:38:00,3,8,2,1
288,31,2025-01-17T18:45:00,1,5,0,0
245,9,2025-01-11T13:45:00,3,12,1,1
216,5,2025-01-26T16:59:00,0,7,0,0
146,30,2025-01-30T00:14:00,2,5,0,1
188,42,2025-01-18T15:57:00,2,6,0,1
430,9,2025-01-22T04:20:00,4,4,0,0
67,44,2025-01-18T03:01:00,2,2,0,0
57,48,2025-01-04T03:49:00,5,6,0,1
37,10,2025-01-20T13:49:00,0,2,1,0
479,37,2025-01-13T09:47:00,5,8,0,1
103,28,2025-01-13T11:14:00,2,9,1,0
80,2,2025-01-20T21:51:00,0,10,0,0
35,19,2025-01-11T09:00:00,1,6,0,0
427,14,2025-01-23T02:36:00,3,8,1,0
23,39,2025-01-04T06:57:00,0,9,0,0
317,48,2025-01-17T22:50:00,2,14,3,1
187,11,2025-01-19T14:55:00,1,9,0,1
334,41,2025-01-18T16:31:00,1,7,0,1
239,43,2025-01-02T16:40:00,1,6,1,1
70,19,2025-01-14T12:45:00,1,5,0,0
54,8,2025-01-24T12:15:00,0,5,0,1
36,4,2025-01-31T06:35:00,5,9,0,0
375,19,2025-01-27T06:36:00,2,7,0,0
213,19,2025-01-03T21:49:00,2,6,1,0
141,44,2025-01-10T18:02:00,5,12,0,1
373,34,2025-01-24T16:56:00,0,5,0,0
495,23,2025-01-30T19:13:00,2,7,0,1
207,2,2025-01-27T03:06:00,1,7,1,1
80,5,2025-01-16T22:23:00,2,3,2,1
41,46,2025-01-21T02:30:00,3,12,1,0
316,13,2025-01-13T07:32:00,3,9,0,0
324,17,2025-01-24T00:56:00,2,9,1,1
103,32,2025-01-04T17:14:00,2,7,1,1
157,21,2025-01-09T09:06:00,1,6,0,1
313,28,2025-01-28T07:41:00,4,12,1,1
345,1,2025-01-27T20:02:00,1,1,1,0
51,50,2025-01-13T13:41:00,2,6,0,1
428,47,2025-01-29T17:56:00,0,6,2,0
433,42,2025-01-09T17:46:00,0,4,2,0
303,17,2025-01-29T16:04:00,3,10,0,1
23,10,2025-01-19T18:33:00,0,6,0,0
321,39,2025-01-19T06:02:00,4,3,0,1
36,50,2025-01-09T02:50:00,0,3,0,0
97,2,2025-01-20T17:22:00,0,5,0,0
260,5,2025-01-01T20:38:00,0,5,1,1
313,15,2025-01-30T03:27:00,0,8,1,0
50,23,2025-01-22T00:19:00,1,5,1,1
43,46,2025-01-18T23:07:00,1,5,0,1
416,21,2025-01-06T15:56:00,1,3,1,0
288,27,2025-01-28T00:32:00,1,6,3,1
1,44,2025-01-12T05:27:00,0,1,1,0
245,26,2025-01-23T08:00:00,2,10,1,0
106,14,2025-01-27T21:01:00,0,0,1,0
253,28,2025-01-01T17:22:00,2,4,2,0
174,4,2025-01-29T00:33:00,3,8,0,1
355,46,2025-01-28T05:01:00,2,1,0,1
221,19,2025-01-15T12:22:00,2,3,0,0
134,14,2025-01-20T08:19:00,2,7,1,0
488,38,2025-01-29T02:18:00,4,8,1,0
57,48,2025-01-15T11:08:00,0,2,0,0
122,9,2025-01-05T14:19:00,0,5,1,0
393,31,2025-01-21T03:37:00,0,6,4,0
143,13,2025-01-23T19:15:00,0,10,0,0
182,42,2025-01-07T08:28:00,4,6,2,0
202,3,2025-01-10T08:05:00,2,6,0,1
436,24,2025-01-19T08:08:00,0,5,1,0
455,21,2025-01-12T15:14:00,1,10,1,0
70,32,2025-01-01T09:08:00,0,4,0,0
14,14,2025-01-23T18:01:00,0,3,1,1
444,1,2025-01-24T05:10:00,2,8,2,0
306,44,2025-01-29T07:13:00,4,9,0,0
182,8,2025-01-19T13:30:00,0,7,0,1
459,39,2025-01-03T12:24:00,1,11,0,0
205,46,2025-01-04T17:48:00,0,6,1,1
431,29,2025-01-07T08:26:00,1,6,0,0
20,11,2025-01-18T16:46:00,5,10,0,0
183,47,2025-01-16T09:38:00,0,1,0,0
260,26,2025-01-12T17:15:00,3,5,2,0
231,18,2025-01-17T08:46:00,3,11,1,1
151,36,2025-01-21T09:34:00,0,7,0,0
434,15,2025-01-21T09:52:00,3,6,0,0
32,33,2025-01-16T07:40:00,0,5,0,0
386,14,2025-01-06T02:20:00,0,4,0,1
82,19,2025-01-28T08:24:00,3,10,1,0
152,26,2025-01-31T07:14:00,2,7,3,1
417,28,2025-01-23T17:19:00,1,6,0,1
11,25,2025-01-20T18:36:00,3,5,0,1
159,9,2025-01-18T03:36:00,3,5,1,1
169,17,2025-01-30T09:32:00,4,6,0,1
353,15,2025-01-27T11:14:00,0,4,1,1
486,25,2025-01-28T18:16:00,2,3,1,0
23,9,2025-01-28T20:50:00,1,0,1,0
457,15,2025-01-04T19:48:00,0,10,1,0
409,7,2025-01-29T10:59:00,3,8,0,0
12,5,2025-01-17T16:01:00,4,10,0,0
477,18,2025-01-15T20:08:00,4,10,2,1
178,18,2025-01-05T06:59:00,0,4,0,1
252,49,2025-01-15T07:56:00,3,10,0,1
433,9,2025-01-03T10:03:00,3,4,1,0
29,29,2025-01-24T11:16:00,0,6,0,0
98,48,2025-01-15T20:05:00,0,5,0,0
31,42,2025-01-11T08:14:00,0,7,1,1
498,17,2025-01-22T19:17:00,0,14,1,0
115,10,2025-01-29T08:38:00,1,8,1,0
407,45,2025-01-08T10:40:00,3,7,1,1
228,34,2025-01-08T16:54:00,0,0,0,1
199,5,2025-01-13T04:27:00,3,5,2,0
305,25,2025-01-15T06:51:00,5,10,2,1
212,44,2025-01-24T13:52:00,3,1,0,0
219,9,2025-01-21T15:16:00,0,4,2,0
169,17,2025-01-01T08:09:00,3,9,2,1
59,13,2025-01-21T21:22:00,1,12,1,0
215,23,2025-01-30T16:22:00,2,0,1,0
246,24,2025-01-19T00:20:00,2,9,0,1
120,50,2025-01-15T05:05:00,0,1,1,0
230,24,2025-01-29T13:23:00,1,7,0,1
352,4,2025-01-27T15:44:00,1,6,0,0
184,33,2025-01-10T11:25:00,0,0,0,0
288,47,2025-01-31T03:29:00,0,6,1,0
140,16,2025-01-24T14:37:00,0,3,2,1
436,23,2025-01-24T21:28:00,2,11,0,1
422,38,2025-01-29T13:04:00,1,2,0,0
447,12,2025-01-14T02:09:00,4,10,1,0
392,1,2025-01-15T01:21:00,1,2,0,0
365,36,2025-01-30T06:58:00,0,2,0,0
131,43,2025-01-09T06:09:00,0,5,1,0
282,30,2025-01-10T03:23:00,0,5,2,1
453,26,2025-01-08T11:19:00,4,10,0,1
380,34,2025-01-23T20:56:00,2,9,0,0
292,45,2025-01-06T16:11:00,0,6,1,1
383,44,2025-01-19T09:45:00,0,2,0,0
451,26,2025-01-09T04:11:00,2,6,1,1
323,41,2025-01-09T14:04:00,3,10,0,0
226,3,2025-01-22T01:54:00,5,13,1,1
184,30,2025-01-29T01:56:00,3,10,0,0
78,39,2025-01-24T05:08:00,8,16,1,0
115,50,2025-01-21T10:12:00,2,9,1,0
419,49,2025-01-05T16:43:00,3,7,0,1
486,5,2025-01-26T16:47:00,3,10,1,1
1,29,2025-01-02T12:24:00,0,6,0,1
446,8,2025-01-10T20:51:00,5,13,1,1
101,13,2025-01-19T13:10:00,2,5,0,1
185,16,2025-01-12T09:30:00,0,0,0,0
17,7,2025-01-08T15:18:00,1,8,0,0
36,19,2025-01-27T16:46:00,0,2,1,0
242,3,2025-01-11T21:55:00,4,12,2,1
65,24,2025-01-26T10:46:00,2,7,2,1
157,24,2025-01-19T00:11:00,3,2,1,0
264,44,2025-01-11T19:42:00,0,6,0,1
343,20,2025-01-15T09:58:00,3,5,2,0
100,49,2025-01-07T08:29:00,2,1,1,0
194,46,2025-01-02T09:08:00,1,11,0,0
72,49,2025-01-04T19:24:00,5,13,0,1
390,41,2025-01-16T20:40:00,4,10,0,1
297,48,2025-01-10T18:09:00,0,4,1,1
262,10,2025-01-28T06:40:00,1,4,1,0
470,3,2025-01-06T02:31:00,1,6,0,0
319,23,2025-01-14T21:34:00,0,5,0,1
322,25,2025-01-24T16:10:00,3,8,0,1
443,21,2025-01-13T15:00:00,3,5,2,1
420,18,2025-01-10T22:42:00,3,6,2,1
53,48,2025-01-06T05:39:00,6,16,0,1
336,42,2025-01-29T16:49:00,2,7,0,0
306,25,2025-01-29T14:54:00,2,6,1,1
251,42,2025-01-20T06:42:00,0,9,2,0
294,20,2025-01-26T00:02:00,0,1,2,1
450,5,2025-01-20T11:20:00,2,6,1,0
339,14,2025-01-20T06:46:00,3,8,1,1
101,42,2025-01-13T11:21:00,3,5,1,0
18,8,2025-01-18T05:54:00,2,8,0,1
113,12,2025-01-16T23:37:00,5,8,2,0
280,48,2025-01-26T21:26:00,0,1,1,0
306,32,2025-01-03T07:11:00,1,8,1,0
50,44,2025-01-19T17:50:00,0,4,0,0
392,41,2025-01-21T20:01:00,2,2,1,0
290,14,2025-01-18T03:42:00,2,8,2,0
38,45,2025-01-19T09:01:00,2,4,0,0
185,10,2025-01-04T15:11:00,6,10,0,0
272,46,2025-01-03T06:47:00,1,15,0,1
406,33,2025-01-25T12:05:00,1,5,1,0
167,31,2025-01-24T17:20:00,2,3,1,1
13,14,2025-01-21T21:55:00,0,5,1,0
285,27,2025-01-27T03:10:00,0,2,0,1
267,30,2025-01-26T10:04:00,3,8,2,1
335,8,2025-01-13T19:03:00,2,7,1,0
364,25,2025-01-04T17:52:00,1,6,1,0
156,47,2025-01-31T05:48:00,5,13,1,1
129,33,2025-01-06T01:05:00,5,10,0,1
453,16,2025-01-27T08:58:00,0,6,0,1
480,10,2025-01-27T00:01:00,1,5,1,1
67,8,2025-01-16T12:04:00,2,8,0,1
454,20,2025-01-24T18:38:00,3,7,1,1
176,49,2025-01-07T12:01:00,3,6,1,0
212,46,2025-01-26T23:34:00,1,7,0,1
33,11,2025-01-10T18:08:00,2,11,1,0
173,24,2025-01-29T19:22:00,4,8,1,0
332,13,2025-01-19T00:03:00,1,5,1,0
90,33,2025-01-02T08:42:00,1,3,0,0
263,44,2025-01-27T08:07:00,2,6,0,0
463,47,2025-01-13T15:16:00,3,11,0,1
488,29,2025-01-23T17:12:00,2,7,0,1
474,8,2025-01-03T15:03:00,2,4,3,1
236,37,2025-01-24T11:53:00,1,1,1,1
160,38,2025-01-17T14:15:00,1,0,1,1
163,9,2025-01-07T14:26:00,3,9,0,0
246,42,2025-01-09T03:24:00,1,5,2,1
330,30,2025-01-09T04:14:00,0,8,0,0
17,20,2025-01-29T18:47:00,0,7,1,0
149,24,2025-01-18T14:47:00,3,10,1,1
436,5,2025-01-11T07:52:00,2,7,1,1
158,12,2025-01-05T03:22:00,1,9,0,0
494,24,2025-01-16T14:48:00,0,1,0,0
13,43,2025-01-07T02:35:00,0,7,0,0
243,40,2025-01-27T21:33:00,1,2,0,0
303,28,2025-01-30T19:45:00,2,5,1,1
223,19,2025-01-29T11:09:00,0,2,0,0
290,27,2025-01-24T08:43:00,2,7,1,0
256,21,2025-01-03T12:07:00,0,0,0,1
74,31,2025-01-01T16:58:00,1,4,1,0
115,16,2025-01-30T20:49:00,1,4,1,1
109,8,2025-01-19T19:46:00,5,5,0,0
451,43,2025-01-22T19:11:00,1,8,1,1
59,8,2025-01-28T19:19:00,5,9,0,0
61,24,2025-01-23T19:40:00,0,4,1,1
61,21,2025-01-30T18:53:00,0,9,0,1
108,26,2025-01-09T10:08:00,1,3,1,0
365,25,2025-01-27T18:20:00,3,5,1,0
178,2,2025-01-24T23:03:00,1,3,0,1
500,32,2025-01-25T09:23:00,1,8,1,1
134,50,2025-01-24T11:55:00,1,4,0,0
105,26,2025-01-19T01:41:00,1,6,0,0
377,30,2025-01-06T15:29:00,3,10,0,0
368,29,2025-01-30T16:05:00,2,12,0,1
266,48,2025-01-14T14:35:00,1,7,2,1
325,41,2025-01-05T23:47:00,0,0,1,0
168,19,2025-01-06T20:03:00,3,3,0,1
176,43,2025-01-21T06:36:00,0,2,2,0
32,31,2025-01-21T10:44:00,0,0,0,0
14,2,2025-01-04T13:48:00,1,6,1,0
493,23,2025-01-28T01:58:00,3,11,0,1
354,9,2025-01-13T02:10:00,3,8,1,1
436,7,2025-01-24T00:01:00,0,5,0,0
207,20,2025-01-08T10:03:00,2,2,1,1
70,10,2025-01-02T09:51:00,2,7,1,0
208,3,2025-01-22T03:49:00,2,9,0,0
55,47,2025-01-14T00:17:00,0,4,0,0
88,24,2025-01-02T20:38:00,3,8,1,1
200,47,2025-01-29T15:31:00,2,8,0,0
22,26,2025-01-27T04:45:00,0,7,0,0
277,34,2025-01-12T20:48:00,1,8,1,0
37,7,2025-01-02T13:46:00,3,2,0,0
252,26,2025-01-02T21:14:00,0,11,0,1
429,24,2025-01-06T18:52:00,0,0,0,1
406,12,2025-01-27T13:46:00,0,6,0,0
348,14,2025-01-13T15:26:00,3,6,0,1
41,44,2025-01-03T09:25:00,4,7,1,1
477,39,2025-01-16T11:09:00,4,6,0,0
277,47,2025-01-19T10:10:00,4,9,0,1
342,34,2025-01-21T19:45:00,6,9,1,1
33,14,2025-01-02T20:08:00,1,4,1,1
114,24,2025-01-08T19:34:00,3,10,0,0
411,2,2025-01-19T10:12:00,0,1,0,0
282,17,2025-01-19T23:34:00,5,11,2,1
203,47,2025-01-18T00:14:00,1,8,0,0
293,31,2025-01-03T20:49:00,4,13,0,0
